,name,longitude,latitude
4327,Citrus Park Hotel,100.868182,12.91067
4328,salta hotel,-59.4188,-34.65761
4329,Nicaragua,-85.039545,12.793313
4330,San Rafael Hotel,-54.584463,-25.540663
4331,Hotel Guri,20.083285,41.113569
4332,Santo Domingo Hotel,-69.922,18.455
4333,Vairano Patenora,14.131097,41.336474
4334,Mozirje,14.957951,46.337909
4335,Nowrangapur,82.54826,19.23114
4336,Hilton Garden Inn Perm Hotel,56.184115,57.977114
4337,Hotel Spring Valley,77.498504,10.243621
4338,Florence Hotel,-2.662048,51.7532
4339,Rabak,32.73999,13.18087
4340,Sebennytos,31.24332,30.96033
4341,Hôtel de ville de Saint-Lambert de Lauzon,-71.206823,46.591249
4342,SAN FERNANDO Hotel,-2.73148,42.41651
4343,Bischheim,7.745663,48.615467
4344,Santo Antônio de Posse,-46.924362,-22.60505
4345,Thouars,-0.211898,46.982478
4346,Red Lion Hotel Hillsboro,-122.9444,45.5322
4347,Hôtel Restaurant Mercure Abbeville Hôtel De Franc,1.83569,50.10775
4348,Acopiara,-39.457101,-6.096138
4349,Summit Hotel,125.007459,11.208831
4350,Baguley,-2.292656,53.39687
4351,Heckmondwike,-1.67747,53.70646
4352,New Game Reserve Hotel,26.854983,-18.61882
4353,Hotel Riu Montego Bay,-77.88276,18.51657
4354,Santa Venerina,15.134341,37.684713
4355,Marriott Ashbourne Hotel,-6.3961,53.5088
4356,Hotel Stadt Zwönitz,12.811442,50.631615
4357,Chulumani Municipality,-67.5333,-16.3833
4358,Apatin,18.982823,45.670175
4359,Hotel Chaves,-45.000144,-19.217298
4360,Chagny,4.723797,46.907663
4361,Cranbourne,145.28326,-38.11342
4362,Saint Georges Hotel,-0.142418,51.51782
4363,Ruzomberok,19.303895,49.077387
4364,Patra Jasa Cirebon Hotel,108.533755,-6.710461
4365,Cawayan,123.75726,12.01873
4366,Taourirt,-2.89732,34.4073
4367,Raritan Township,-74.899461,40.513576
4368,Caazapa,-56.380006,-26.200017
4369,Basse Santa Su,-14.21373,13.30995
4370,Greater Sun Center,-82.359833,27.714213
4371,Oiba,-73.29876,6.26388
4372,Park Hotel Molinella,11.66387,44.60896
4373,Belleview Hotel,19.47593,41.31354
4374,Lansdowne Hotel,-6.241258,53.332231
4375,Embassy Suites Hotel Milpitas-Silicon Valley,-121.8922,37.4338
4376,Nové Město nad Metují,16.152531,50.354792
4377,São Sebastião do Caí,-51.37422,-29.572571
4378,HAMDALLAYE,-3.63026,13.56868
4379,Corbie Hotel,4.992322,51.161317
4380,Windermere Hotel,-2.904128,54.380902
4381,Nogliki,143.13871,51.79918
4382,Hotel Malinalco,-99.489128,18.947518
4383,Rust'avi,44.99323,41.54949
4384,Central,26.206234,-20.57544
4385,Hotel Tudela Bardenas,-1.59835,42.055272
4386,Abong-Mbang,13.18333,3.98333
4387,Matanzas,-81.5775,23.04111
4388,City Hotel Biel/Bienne,7.239534,47.130593
4389,Torrebelvicino,11.318224,45.716055
4390,Embu das Artes,-46.855809,-23.648498
4391,Alto do Rodrigues,-36.761269,-5.298192
4392,Selah Podj Hotel,120.99185,14.553762
4393,Tajimi,137.13333,35.31667
4394,Hotel Grand Chancellor Launceston,147.140894,-41.434928
4395,Banska Bystrica,19.123895,48.732701
4396,Orsett,0.36753,51.51232
4397,Fegersheim,7.690303,48.492905
4398,Almodóvar del Campo,-4.634618,37.594926
4399,Ijsselmuidener Straße,7.642945,51.115151
4400,Bützow,11.980213,53.84734
4401,Ismaning,11.6741,48.2266
4402,Macalelon,122.13861,13.74694
4403,Winters Hotel,11.558533,48.14177
4404,Jouy-le-Moutier,2.04505,49.012017
4405,Fengyicun,131.86919,47.29689
4406,Nalut,10.9812,31.86848
4407,Ban Ang Sila,100.92964,13.33956
4408,Shimubi,110.38444,19.04248
4409,Botricello,16.854487,38.935443
4410,Huanghuajie,103.552,27.9945
4411,Ala Hotel,118.167924,30.063509
4412,Ville Platte,-92.281177,30.689241
4413,Qingquan,115.25593,30.45113
4414,Gustine,-121.00557,37.253631
4415,Hotel el Forssane,3.090406,36.674176
4416,Gornalwood,-2.13333,52.51667
4417,Cagliari,9.110622,39.23253
4418,South Lake Tahoe,-119.986619,38.94599
4419,Hayward Hotel,-118.251431,34.046054
4420,Olyokminsk,120.409361,60.369943
4421,Hotel Bredeney,6.982013,51.418293
4422,Vico del Gargano,15.960176,41.894798
4423,Kamëz,19.76028,41.38167
4424,IB Hotel Friedberger Warte,8.698775,50.141549
4425,Hotel Arawak,-75.381354,9.30287
4426,Seynod,6.091082,45.884456
4427,Dizicheh,51.51474,32.38357
4428,Sansare,-90.1125,14.74722
4429,Rescaldina,8.948042,45.615408
4430,Sealife Buket Beach Hotel,31.673639,36.649808
4431,Isle-et-Bardais,2.79288,46.68828
4432,Iglino,56.406708,54.825959
4433,Hotel der Platengarten,10.57729,49.30186
4434,Oliveira do Bairro Municipality,-8.496674,40.515796
4435,Baleno,123.4982,12.4739
4436,Ambilly,6.23124,46.201903
4437,Redencao do Gurgueia,-44.58733,-9.48607
4438,Tianquan Hotel Zhengzhou,113.6666,34.75
4439,Carrboro,-79.07529,35.91014
4440,Cedro Hotel,-51.17285,-8.72718
4441,Hotel Santa Ines,-76.633111,7.879693
4442,Mellieha Bay Hotel,14.352731,35.975842
4443,El Porvenir de Velasco Suarez,-92.27987,15.45695
4444,Werlte,7.672348,52.85006
4445,Olympia Hotel,10.167266,54.429618
4446,umm salal ali,51.399913,25.465896
4447,Verona Hotel,32.551021,0.296865
4448,Bojnik,18.280979,43.872112
4449,Best Western Los Angeles World Port Hotel,-118.283179,33.790368
4450,San Isidro Plaza Hotel,-58.51054,-34.46828
4451,Casale sul Sile,12.324483,45.600523
4452,Ramada Kelowna Hotel and Conference Centre,-119.438676,49.882527
4453,Azimut Hotel Astrakhan,48.05,46.3499
4454,Zhuoluo,109.506,21.4889
4455,Harworth Bircotes,-1.045362,53.418651
4456,South Parkersburg,-81.534956,39.239122
4457,Montecastrilli,12.483521,42.648884
4458,Roggiano Gravina,16.161147,39.616143
4459,Express Canoas Hotel Suarez,-51.17776,-29.92118
4460,Yaring,101.395109,6.828624
4461,Quinten Hotel,34.753944,-0.100945
4462,Bridgeview,-87.809357,41.748267
4463,Ridgeland,-90.13231,32.42848
4464,Hotel Guillermo,123.440118,7.8242
4465,San Agustín Tlaxiaca,-98.885846,20.112088
4466,Petropavlovka,105.315816,50.610767
4467,Camino a Hotelito y Púlpito,-72.320298,6.365624
4468,Bonito Chinos Hotel,100.123361,15.694849
4469,Jimboomba,153.008889,-27.82859
4470,Marcoussis,2.233008,48.641627
4471,Perechyns'kyi,22.734798,48.730295
4472,El Arba Des Bir Lenni,-4.18805,34.33221
4473,Deutsch-Wagram,16.571516,48.307413
4474,Pinckneyville,-89.38203,38.08033
4475,Bafoulabé,-10.8321,13.8065
4476,Hotel Restaurant Hellendoorn,6.445492,52.388327
4477,Pau dos Ferros,-38.20444,-6.10917
4478,Bellante,13.804094,42.744838
4479,Waterford Hotel,25.577751,-33.932009
4480,Bole International Hotel,38.791461,8.99251
4481,Shamalgan,76.6702,43.411
4482,Kimitsu-shi,139.924636,35.318773
4483,Bovenkarspelstraat,4.950115,52.387698
4484,Hotel Danaos,24.00691,35.513781
4485,Hainesport,-74.82711,39.98372
4486,Polatlı,32.14132,39.57716
4487,Allendale,-85.95365,42.97225
4488,Kluang Container Hotel Sdn. Bhd,103.308163,2.020361
4489,Manaure,-72.44447,11.77505
4490,Samandağ,35.97603,36.08012
4491,Castleton Hotel,-3.55899,50.441566
4492,Xintiandi Hotel,103.714015,27.346647
4493,Jonesborough,-82.479558,36.293084
4494,Hotel Sokak,18.426869,43.85987
4495,Pignola,15.78115,40.575934
4496,Baião,-49.669414,-2.788597
4497,Zhongwei Yellow River Palace,105.192927,37.482283
4498,East Hampton,-76.331578,37.033118
4499,Ontario Hotel,-122.322895,47.567855
4500,Rocky Mountain Hotel,35.482996,30.321373
4501,B&B Hôtel Châteauroux Aéroport (2),1.704658,46.851195
4502,Hotel Rio Vermelho,-49.2533,-16.6725
4503,Kingston Hotel,-123.117391,49.280781
4504,Bhiwani,76.129761,28.80136
4505,Pondicherry,79.821092,11.937381
4506,Findlay,-83.64993,41.04422
4507,Port Mathurin,63.41667,-19.68333
4508,Lemoore Station,-119.904847,36.262847
4509,Saint-Barthélemy-d'Anjou,-0.495,47.4675
4510,Schlanders,10.775117,46.627121
4511,Borgo Hotel,12.126486,43.570822
4512,Esquipulas,-89.35,14.56667
4513,Karcag,20.921372,47.315134
4514,Pilsrundale,24.01625,56.41812
4515,Yuma Hotel,-76.278513,1.881776
4516,Carlos Barbosa,-51.500403,-29.29675
4517,Ban Huai Mai,103.07086,15.83922
4518,Mullaittivu,80.815,9.268
4519,El-Balyana,32.00347,26.23568
4520,Hotel Senafe فندق صنعفي,39.42181,14.701676
4521,Saint Georges Hotel,-0.142418,51.51782
4522,Iheddadene,-2.96419,35.16561
4523,Bahía Blanca,-62.27243,-38.7196
4524,Malishevë,21.505074,42.454205
4525,Johns Creek,-84.20132,34.035572
4526,Brockworth Court,-2.159508,51.851953
4527,Burlington Hotel,-1.150833,50.656812
4528,Shanghai Shenzhou Hotel  China,121.3666,31.1166
4529,Thiruvananthapuram,76.94749,8.505766
4530,Cetraro,15.942903,39.52201
4531,Roccastrada,11.167532,43.007649
4532,São Pedro do Ivaí,-51.856079,-23.866607
4533,Webster Hotel Station,-119.7849,39.0663
4534,Tunduru,37.370008,-11.08957
4535,Hotel Glyfada,23.738882,37.869624
4536,Twentynine Palms,-116.036405,34.152585
4537,Hotel Slaviero Executive Arapongas,-51.4409,-23.4051
4538,Simmerath,6.30119,50.606681
4539,Tall Salhab,36.38461,35.25884
4540,Calle Navalmoral de la Mata,-3.776959,40.377873
4541,Homestead Meadows,-122.570291,38.480519
4542,Shashamane,38.6,7.2
4543,Westmoreland County,-79.537261,40.316816
4544,Lidl Kuusankoski,26.607313,60.905283
4545,Crystal Lake,-88.329346,42.230376
4546,Rijsbergen,4.697539,51.516802
4547,Mattawan,-78.842895,46.370077
4548,Barroquinha,-41.134437,-3.017984
4549,Wickford Junction,-71.49145,41.57927
4550,Reggello,11.528806,43.680673
4551,Kirchlinteln,9.318883,52.940339
4552,Meolo,12.456695,45.617145
4553,Ikryanoye,47.726855,46.097612
4554,Yushu Zangzu,94.327231,34.081055
4555,Launaguet,1.446653,43.659248
4556,Hotel Marquês de Pombal,-9.149064,38.723205
4557,Jincheng Grand Hotel,126.05,45.1833
4558,Kuppenheim,8.254589,48.830448
4559,Valenza Hotel & Cafe,101.678308,3.113067
4560,The Winkfield,-0.675939,51.435903
4561,Wehrheim,8.568459,50.30308
4562,Costa Marques,-64.07323,-12.06168
4563,Asău,26.400525,46.435718
4564,RIO REAL GOLF Hotel,-4.8435,36.5133
4565,Caloundra Central Apartment Hotel,153.1269,-26.77879
4566,Green Bay Hotel - Koror,134.49473,7.34197
4567,Favara,13.659657,37.316282
4568,Kara-Suu,72.86666,40.7046
4569,Hôtel d'Amboise,1.331732,47.585432
4570,Trooz,5.673837,50.556768
4571,Ballina Hotel,153.55644,-28.868699
4572,Pocheon-si,127.246901,37.798296
4573,Kuroishi,140.597534,40.647303
4574,Guasave,-108.47247,25.566617
4575,Yingcheng City,113.55,30.95
4576,Point Fortin,-61.68407,10.17411
4577,Loudon,-84.354849,35.728788
4578,West Chester Township,-84.414555,39.335131
4579,Twyford,-0.866496,51.478927
4580,Lecherias,-103.4876,25.58882
4581,Huizhou Hotel,114.4,23.0833
4582,De Lisieux Hotel,-0.05642,43.09494
4583,Schwertberg,14.581203,48.270704
4584,Iwaizumi-machi,141.8,39.85
4585,Corte Franca,9.98846,45.62998
4586,Aidlingen,8.895421,48.679573
4587,São Miguel Municipality,-23.643254,15.175675
4588,Al Jabin,43.59917,14.70389
4589,Jilotlán de los Dolores,-103.020326,19.369563
4590,Guigang,109.60917,23.09639
4591,Maracaçumé,-45.959949,-2.045859
4592,Tuusula,25.022913,60.385895
4593,Dabas,19.322989,47.18099
4594,Três Passos,-53.933582,-27.455721
4595,Aračinovo,21.56194,42.02639
4596,Roebourne,117.142522,-20.765556
4597,Fareham,-1.17929,50.85162
4598,Ripley Court Hotel,-6.251623,53.351319
4599,Hôtel de Châteaugiron,-1.675014,48.111089
4600,Luton hotel Residence,-0.418132,51.875288
4601,São José do Cedro,-53.499349,-26.454813
4602,Ust-Nera,143.25296,64.59804
4603,Ābār al Mulayḩah al Gharbīyah,49.48688,22.89573
4604,Odelzhausen,11.198387,48.309219
4605,旭川パークホテル (Asahikawa park hotel),142.313771,43.764546
4606,Broumov,16.335027,50.585208
4607,San Giovanni Rotondo,15.719502,41.703335
4608,Wakabadai 2 Chome,139.474405,35.618946
4609,Agua Fria,-38.73497,-11.74762
4610,Concordia Hotel,0.19652,48.00054
4611,Jucás,-39.533637,-6.524417
4612,Stokesdale,-79.984505,36.230632
4613,Egg Hôtel,1.074757,49.923565
4614,Disney's Hotel Cheyenne,2.791762,48.874635
4615,Pornainen,25.370585,60.47999
4616,Hotel Vallegrande,-58.400654,-16.359305
4617,Cuddington,-2.601664,53.237661
4618,Yuquanli,119.57627,39.95847
4619,Černošice,14.323462,49.951887
4620,New Kingman-Butler,-114.015221,35.261758
4621,Rabaul Hotel,152.18043,-4.19956
4622,Xingren,119.61228,23.55042
4623,Akouda,10.5653,35.8691
4624,Saint-Yrieix-Sur-Charente,0.128895,45.681261
4625,Ashfield-Colborne-Wawanosh,-81.866675,43.95538
4626,Passira,-35.575988,-7.976072
4627,Lieto,22.456193,60.504431
4628,Itaóca Belém Hotel,-48.497889,-1.448767
4629,Tirunelveli,77.744131,8.703403
4630,Hôtel Providence,5.940728,48.203895
4631,Hetauda,85.03219,27.42839
4632,Qabqallocan,43.4476,10.40287
4633,Vire Normandie,-0.88917,48.83861
4634,Satellite Beach,-80.596,28.177733
4635,Dakhla,-15.95798,23.68477
4636,Lesmurdie,116.043491,-32.006785
4637,Hvalba,-6.96063,61.60237
4638,Canelli,8.287892,44.717483
4639,Hughenden Boutique Hotel,151.233549,-33.888944
4640,Silvino Lobos,124.83333,12.3
4641,Aksakovo,27.819487,43.257755
4642,Strongoli,17.053308,39.267399
4643,Hamminkeln,6.59316,51.73492
4644,Tranqueras,-55.75,-31.2
4645,Beylul,42.335,13.2643
4646,Cinco Ranch,-95.757659,29.738185
4647,Vuktyl,57.30944,63.85667
4648,Ixtlahuacán del Río,-103.243554,20.863708
4649,Taipei Hotel (2000),103.877082,1.309923
4650,Palikir,158.16109,6.92477
4651,Enjoy Coquimbo Hotel De La Bahia,-71.29112,-29.94719
4652,Hotel Retiro (cabañas y camping),-76.434126,8.849305
4653,Spinazzola,16.093968,40.963438
4654,Taybad,60.7756,34.74
4655,Chizu-chō,134.26196,35.25106
4656,Ergué-Gabéric,-4.023867,47.995818
4657,Fontenay-sous-Bois,2.474347,48.850624
4658,Audubon,-94.928576,41.71865
4659,Cosmópolis,-47.189832,-22.635955
4660,Campton Hills,-88.415731,41.95967
4661,Greenville Hotel,-0.11638,51.52415
4662,Vámospércs,21.894135,47.525463
4663,Miribel,4.948313,45.826276
4664,Zanhuang Xian,114.38,37.65
4665,Daxing Xian,116.4096,39.64888
4666,Hotel Salamandra,18.853125,48.459246
4667,La Paz Hotel,105.640026,21.021169
4668,Hotel Xalapa,-96.141437,19.177781
4669,Halver,7.499362,51.187124
4670,Peru Tours Hotel,-78.147369,-6.869086
4671,Kapa‘a,-159.31895,22.07521
4672,Hindang,124.72917,10.43417
4673,Hotel Tarik,-4.491226,36.628243
4674,Rokiskis,25.530436,55.94192
4675,Red Lion Hotel Lewiston,-117.0005,46.414275
4676,Hotel Albuquerque,-106.669366,35.100173
4677,Havre de Grace,-76.096651,39.549593
4678,Haapsalu,23.54165,58.936616
4679,Shaogangbu,116.15,32.31667
4680,Spondon,-1.410817,52.912095
4681,Cabinda,12.2,-5.55
4682,Jahnsdorf,12.858682,50.752388
4683,Jbel Tawnza,-5.55263,32.58136
4684,Bali Hotel,31.990386,36.543968
4685,Le Mesnil-Esnard,1.139713,49.411307
4686,Negreira,-8.736694,42.911312
4687,Radisson Suites Hotel Covina,-117.8633,34.0711
4688,Liparis Hotel,34.205584,36.517564
4689,Sim-er Hotel,44.137228,39.556749
4690,Kobilje,16.388719,46.688997
4691,Guangxi Wharton International Hotel,108.35651,22.81555
4692,Hotel Hövelmann,6.454673,51.661185
4693,Tortolì,9.662243,39.928176
4694,Tot'ma,42.768853,59.975535
4695,Lake Hallie,-91.425304,44.889488
4696,Tumut,148.239825,-35.317621
4697,Chêne-Bougeries,6.18642,46.19843
4698,Thon Hotel Tromsø,18.952715,69.648455
4699,Madison Hotel,-90.053304,35.145243
4700,Genetti Hotel - Williamsport,-77.004598,41.241179
4701,Ironwood Hotel,125.004162,11.240161
4702,Erlanger,-84.60078,39.01673
4703,Asolo,11.921634,45.787699
4704,Domeikava,23.91667,54.96667
4705,Novogagatli,46.429805,43.370823
4706,Apodaca,-100.184801,25.755871
4707,Nwoya,31.84167,2.52747
4708,Mosul Hotel,43.108761,36.358947
4709,Campos Novos,-51.218414,-27.399925
4710,Gugark',44.54025,40.8046
4711,Trhové Sviny,14.636308,48.84137
4712,Bang Yai,100.439586,13.815637
4713,Mansfield Hotel,-1.887677,50.715735
4714,Hôtel Le Kamsar,-14.602209,10.667265
4715,Creston Hotel,-116.50874,49.095784
4716,Shiogama,141.017507,38.329268
4717,Daxiangcun,118.00488,33.3205
4718,Waldbröl,7.624778,50.877526
4719,Mcfarland,-119.230208,35.679367
4720,Ritterhude,8.742569,53.190831
4721,Hotel Clovis Historic Site,-103.205227,34.404799
4722,Poviglio,10.540051,44.841551
4723,Notre-Dame-des-Prairies,-73.403911,46.050844
4724,Pionerskiy,20.22748,54.95083
4725,Yanggezhuang,119.42295,39.85265
4726,Gouvy,5.951895,50.190731
4727,Chodzież,16.914575,52.993632
4728,Su-ngai Kolok,102.000162,6.084481
4729,Verwood,-1.865318,50.879463
4730,Ubon Ratchathani,104.7052,15.33187
4731,Shōbara,133.01667,34.85
4732,Hotel Tiznit,-9.724187,29.691969
4733,Hotel Iriguibel,-1.58584,42.83166
4734,Maulbronn,8.803575,48.998885
4735,Salbris,2.055686,47.431544
4736,Fusagasugá,-74.36378,4.33646
4737,Bohodukhivs'kyi,35.534267,50.144016
4738,Bajos de Haina,-70.03317,18.41538
4739,Jelcz-Laskowice,17.310245,51.030949
4740,Bacolod City,122.95,10.66667
4741,Qal‘ah-ye Zāl,68.44474,37.00851
4742,Chackbay,-90.810061,29.865801
4743,Hotel & Restaurant Plovdiv,13.555235,52.399771
4744,Villarrubia de los Ojos,-3.60923,39.22069
4745,Bainbridge Island,-122.522419,47.655452
4746,Hatay Hotel,28.97756,41.01398
4747,Fort Oglethorpe,-85.254502,34.922361
4748,Pont-de-Chéruy,5.17887,45.755678
4749,Ourilândia do Norte,-51.07811,-6.748813
4750,Dusa Marreb,46.38611,5.535
4751,Lanškroun,16.614941,49.913084
4752,East Milton,-86.965132,30.620561
4753,Kent hotel,28.960798,41.009447
4754,Sokur,83.319,55.2093
4755,Funato,133.06667,33.53333
4756,Dambai Station,0.176713,8.073066
4757,West Bountiful,-111.905223,40.896301
4758,Bahnhof-Hotel Buchen,9.326572,49.523094
4759,Makkah Madina Mansehra Hotel,67.989026,26.658209
4760,Raydah,44.04085,15.81421
4761,Astravyets,25.95537,54.61378
4762,East Hauppauge,-73.158293,40.824261
4763,Aubagne en Provence,5.573892,43.291761
4764,Khorugh,71.55304,37.48974
4765,Prichard,-88.139325,30.777243
4766,Itzer,-5.05046,32.96866
4767,Hotel de ville de Kpalimé,0.632709,6.906275
4768,Bécancour,-72.337468,46.338169
4769,Lixingcun,134.39943,47.87132
4770,Cagwait,126.30111,8.91861
4771,Taza,-4.01,34.21
4772,Pembury Hotel,-0.101972,51.566017
4773,Hotel San Jacinto,-80.516922,-0.776034
4774,Semiluki,39.02787,51.68526
4775,Debaraj Hotel,84.985449,19.356723
4776,Higashihiroshima,132.733693,34.425555
4777,Guider,13.94861,9.93417
4778,Haddam,-72.54579,41.466017
4779,Douar Oulad Boussaken,-8.13792,32.54219
4780,Earl of Desmond Hotel,-9.63572,52.2555
4781,Sutrium Hotel,12.224478,42.242503
4782,That Phanom,104.723622,16.942934
4783,Belém de São Francisco,-38.957866,-8.763005
4784,Stickney,-87.77301,41.818063
4785,Qingpingcun,122.49442,45.54713
4786,Carlos Antonio López,-54.921697,-26.341168
4787,Sawtry,-0.28422,52.43984
4788,Partesh,21.43361,42.40194
4789,Levanger,11.292459,63.746897
4790,Hôtel de Ville de Decazeville,2.257358,44.556395
4791,Centallo,7.585786,44.50021
4792,Mateur,9.66557,37.04045
4793,Blackwood Hotel,144.307565,-37.470357
4794,Kabalo,26.91667,-6.05
4795,Rogerstone,-3.06627,51.595458
4796,Hotel Bom Jesus,-40.498808,-20.67196
4797,Oettingen in Bayern,10.602908,48.953812
4798,Saltburn-by-the-Sea,-0.972907,54.582149
4799,Alma Hotel,10.26786,47.408607
4800,Chichicastenango,-91.113739,14.936409
4801,Martinsville,-79.866286,36.688159
4802,Horodok,26.600623,49.162302
4803,Statesboro,-81.775415,32.442011
4804,Vicenza Hotel,28.95732,41.01233
4805,Ronda Alta,-52.805848,-27.747626
4806,Agadir Melloul,-7.75171,30.25093
4807,Streetsboro,-81.345565,41.240842
4808,Avon Hotel,-0.172797,51.516612
4809,Hotel Sousa,-42.277222,-6.805407
4810,Bacong,123.2956,9.2464
4811,Massanetta Springs,-78.833662,38.389686
4812,Molochnoye,39.67868,59.29166
4813,Cachoeira dos Índios,-38.674994,-6.925108
4814,Quimper Communauté - Hotel d'entreprises - Technopole,-4.094225,47.970366
4815,Hotel Kununurra,128.738546,-15.776941
4816,Chino Hills Hotel,-117.690469,33.970294
4817,Mohelnice,16.926413,49.776789
4818,Gorom-Gorom,-0.23545,14.44231
4819,san felipe hotel,-75.53083,10.40917
4820,B&B Hotel Pescara,14.212841,42.464938
4821,Krasnogvardeyskoye,41.51599,45.84377
4822,S Salvador,-8.27358,43.309118
4823,Frankfort,-87.8599,41.499686
4824,Svidník,21.571525,49.307548
4825,Bognor Regis,-0.676238,50.789892
4826,Travessa Santa Maria da Boa Vista,-34.835335,-7.707081
4827,Passignano sul Trasimeno,12.135504,43.189645
4828,Sabirabad,48.798706,39.870528
4829,Viesca,-102.805534,25.344753
4830,Liffré,-1.508262,48.211997
4831,Matinhos,-48.48778,-25.72472
4832,Écouen,2.37485,49.022323
4833,Adigrat Hotel,39.458179,14.27685
4834,Milanówek,20.672363,52.124362
4835,Santa Barbara Hotel,9.258961,45.420554
4836,Cogua,-73.97925,5.06052
4837,Fruitvale Station,-122.222132,37.773565
4838,Saratoga Springs,-73.777527,43.068465
4839,Maxdorf,8.289631,49.483826
4840,Tagudin,120.46667,16.93333
4841,Bath Hotel,-62.625762,17.132382
4842,Franklin Lakes,-74.208791,41.008467
4843,Coundon,-1.65,54.66667
4844,Kostelec nad Orlicí,16.210664,50.122755
4845,West Milford,-74.36737,41.13121
4846,Monsey,-74.07144,41.108202
4847,Soyo,12.36894,-6.1349
4848,Cheddleton,-2.030925,53.06555
4849,Cojușna,28.676925,47.094995
4850,Polkowice,16.0682,51.5013
4851,Clarion Collection Hotel Uman,20.265773,63.824337
4852,Crewe Arms Hotel,-2.432592,53.090303
4853,Sahagun City,-98.581042,19.766402
4854,Hotel Frechener Hof,6.808949,50.907677
4855,Florence Hotel,-2.662048,51.7532
4856,Chieti,14.138284,42.361544
4857,Río Cuarto,-64.34992,-33.13067
4858,Pirangi,-48.665899,-21.09669
4859,Omni William Penn Hotel,-79.996588,40.440605
4860,Kirksville,-92.574733,40.197539
