,pageurl,name,hotel_id,area,city,address,lat,long,amenities,hotel_star_rating,hotel_type,review_count,average_rating,photo_count,cleanliness,facilities,location,comfort
327,https://www.booking.com/hotel/in/the-serenity-house-nerul.en-gb.html,The Serenity House,4614684,"Opposite Bank of India, Verem - Nerul Road Flat No - F1 Second Floor Nerul-Serene Building",Goa,"Opposite Bank of India, Verem - Nerul Road Flat No - F1 Second Floor Nerul-Serene Building, 403114 Nerul, India",15.508371,73.795543,Swimming pool|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Internet|Free!|WiFi is available in all areas and is free of charge.|Kitchen|Freedom to eat when you want|Dining table|Cleaning products|Kitchenware|Refrigerator|Bedroom|Wardrobe or closet|Dressing Room|Bathroom|Towels|Free toiletries|Shower|Shampoo|Toilet paper|Linen|Shared Toilet|Toilet|Shared bathroom|Living Area|Space for everyone to be together|Dining area|Sofa|Seating Area|Media &amp; Technology|Fun for everyone under one roof|Flat-screen TV|Satellite Channels|TV|Room Amenities|Extra comfort|Soundproofing|Fan|Iron|Non-feather pillow|Socket near the bed|Trash cans|Drying rack for clothing|Clothes rack|Tile/Marble floor|Private entrance|Safety Deposit Box|Pets|Pets are not allowed.|Accessibility|Upper floors accessible by stairs only|Outdoors|Sit back and relax|Balcony|Pool and wellness|Swimming pool|Outdoor pool|Activities|Live music/performance|Off-site|Additional charge|Beach|Water sport facilities (on site)|Additional charge|Snorkelling|Off-site|Additional charge|Fishing|Off-site|Additional charge|Building characteristics|Private apartment in building|Outdoor &amp; View|Enjoy the view|Quiet street view|Landmark view|View|Transport|Car hire|Bicycle rental (additional charge)|Reception services|ATM/cash machine on site|Entertainment and family services|Evening entertainment|Additional charge|Baby safety gates|Nightclub/DJ|Additional charge|Casino|Cleaning services|Daily housekeeping|Shops|Mini-market on site|Shops (on site)|Miscellaneous|Air conditioning|Soundproof rooms|Family rooms|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|Languages spoken|English|Hindi|Telugu,,Holiday homes,,,,,,,
328,https://www.booking.com/hotel/in/ymca-international-house-mumbai.en-gb.html,YMCA International House,2824624,18 YMCA Road Mumbai Central,Mumbai,"18 YMCA Road Mumbai Central, 400008 Mumbai, India",18.9721375,72.8235297,Restaurant|Room service|24-hour front desk|Lift|Air conditioning|Laundry|Outdoors|Garden|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Good|coffee!|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Parking options available|Street parking|Reception services|Luggage storage|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Fire extinguishers|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|Safety deposit box|General|Adult only|Air conditioning|Non-smoking throughout|Chapel/shrine|Lift|Newspapers|Room service|Languages spoken|English|Hindi,,Hotels,426.0,8.1,34.0,8.3,7.7,8.2,7.9
329,https://www.booking.com/hotel/in/social-rehab.en-gb.html,Social Rehab,1267632,No. 273 Monalisa Apartment 100 feet road Indiranagar,Bengaluru,"No. 273 Monalisa Apartment 100 feet road Indiranagar, 560038 Bangalore, India",12.97378025,77.64101923,Free WiFi|Airport shuttle|Free parking|Non-smoking rooms|24-hour front desk|Laundry|Outdoors|BBQ facilities|Additional charge|Kitchen|Shared kitchen|Pets|Pets are not allowed.|Activities|Live music/performance|Stand-up comedy|Pub crawls|Evening entertainment|Library|Bicycle rental (additional charge)|Darts|Games room|Golf course (within 3 km)|Additional charge|Food &amp; Drink|Special diet menus (on request)|Very good|coffee!|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Reception services|Lockers|Private check-in/check-out|ATM/cash machine on site|Luggage storage|Ticket service|Tour desk|24-hour front desk|Cleaning services|Daily housekeeping|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Safety &amp; security|Safety deposit box|General|Shuttle service|Adult only|Shared lounge/TV area|Airport shuttle (additional charge)|Shuttle service (additional charge)|Designated smoking area|Air conditioning|Heating|Car hire|Packed lunches|Soundproof rooms|Gift shop|Lift|Non-smoking rooms|Newspapers|Languages spoken|English|French|Hindi,,Hostels,122.0,7.8,45.0,6.9,7.6,0.0,7.6
330,https://www.booking.com/hotel/in/kemps-corner.en-gb.html,Hotel Kemps Corner,355007,"131, August Kranti Marg, Near Pedder Road Flyover Bridge, Kemps Corner",Mumbai,"131, August Kranti Marg, Near Pedder Road Flyover Bridge, Kemps Corner, Kemps Corner, 400036 Mumbai, India",18.96415946,72.80629724,Free WiFi|Airport shuttle|Free parking|Non-smoking rooms|Room service|24-hour front desk|Outdoors|Sun terrace|Terrace|Pets|Pets are not allowed.|Activities|Tour or class about local culture|Additional charge|Bike tours|Additional charge|Walking tours|Additional charge|Food &amp; Drink|Breakfast in the room|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Luggage storage|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Cleaning services|Daily housekeeping|Additional charge|Trouser press|Additional charge|Shoeshine|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|Safety deposit box|General|Airport shuttle (additional charge)|Designated smoking area|Air conditioning|Non-smoking throughout|Car hire|Soundproof rooms|Lift|VIP room facilities|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi,2-star hotel,Hotels,126.0,7.7,20.0,8.3,7.3,8.6,7.5
331,https://www.booking.com/hotel/in/crown-imperial.en-gb.html,Hotel Crown Imperial,3942504,"91 Bijwasan Road, Kapashera",Delhi,"91 Bijwasan Road, Kapashera, 110037 New Delhi, India",28.531117,77.085273,Free WiFi|Family rooms|Free parking|Non-smoking rooms|Room service|Terrace|Outdoors|Terrace|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Services|Daily housekeeping|Trouser press|Additional charge|Room service|General|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,,Hotels,,,27.0,,,,
332,https://www.booking.com/hotel/in/lake-star.en-gb.html,Hotel Lake Star,1548537,"80, Naga Nagri, Near Leela Palace, Outside Chandpole, Hanuman Ghat Area",Udaipur,"80, Naga Nagri, Near Leela Palace, Outside Chandpole, Hanuman Ghat Area, 313001 Udaipur, India",24.57873461,73.67877156,"Free WiFi|Parking|Family rooms|Restaurant|Airport shuttle|Room service|Bar|Outdoors|Outdoor fireplace|Picnic area|Outdoor furniture|Sun terrace|BBQ facilities|Additional charge|Terrace|Services &amp; Extras|Tickets to attractions or shows|Pets|Pets are not allowed.|Activities|Live sport events (broadcast)|Live music/performance|Cooking class|Additional charge|Tour or class about local culture|Happy hour|Additional charge|Themed dinner nights|Bike tours|Additional charge|Walking tours|Additional charge|Movie nights|Evening entertainment|Entertainment staff|Horse riding|Off-site|Additional charge|Cycling|Off-site|Hiking|Off-site|Additional charge|Library|Bicycle rental (additional charge)|Karaoke|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Wine/champagne|Additional charge|Kid meals|Additional charge|Special diet menus (on request)|Snack bar|Breakfast in the room|Bar|Restaurant|Very good|coffee!|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Private parking is possible at a location nearby (reservation is not needed) and costs INR 150 per day.|Secured parking|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Public transport tickets|Additional charge|Reception services|Lockers|Private check-in/check-out|Concierge service|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|Additional charge|24-hour front desk|Entertainment and family services|Children television networks|Baby safety gates|Indoor play area|Books, DVDs, music for children|Board games/puzzles|Cleaning services|Daily housekeeping|Additional charge|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|Safety deposit box|General|Shuttle service|Grocery deliveries|Additional charge|Mini-market on site|Shared lounge/TV area|Airport shuttle (additional charge)|Shuttle service (additional charge)|Designated smoking area|Non-smoking throughout|Allergy-free room|Car hire|Packed lunches|Bridal suite|VIP room facilities|Family rooms|Barber/beauty shop|Non-smoking rooms|Newspapers|Room service",3 stars,Hostels,296.0,8.4,47.0,8.0,8.0,8.8,8.2
333,https://www.booking.com/hotel/in/jr-guest-home.en-gb.html,Jr Guest Home Hotel Coimbatore - near Codissia,5741090,"198 GRG NAGAR,CODISSIA TRADE FAIR COMPLEX ROAD,AERODOME POST,SITRA COIMBATORE - 641014",Coimbatore,"198 GRG NAGAR,CODISSIA TRADE FAIR COMPLEX ROAD,AERODOME POST,SITRA COIMBATORE - 641014, 641014 Coimbatore, India",11.04008209,77.03095649,Free WiFi|Free parking|Family rooms|Restaurant|24-hour front desk|Non-smoking rooms|Outdoors|Outdoor furniture|Pets|Pets are not allowed.|Food &amp; Drink|On-site coffee house|Bottle of water|Additional charge|Snack bar|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Street parking|Secured parking|Services|Daily housekeeping|Shared lounge/TV area|Fax/photocopying|Ironing service|Barber/beauty shop|24-hour front desk|Meeting/banquet facilities|Room service|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|General|Mini-market on site|Air conditioning|Shops (on site)|Lift|Family rooms|Non-smoking rooms|Newspapers|Languages spoken|English|Hindi|Tamil|Telugu|Chinese,3-star hotel,Hotels,6.0,9.7,32.0,0.0,0.0,0.0,0.0
334,https://www.booking.com/hotel/in/villa-archela.en-gb.html,Villa Archela,4191089,"No 1, St Francis Assisi Street Kurusukuppam",Pondicherry,"No 1, St Francis Assisi Street Kurusukuppam, 605012 Pondicherry, India",11.943662,79.836219,Free WiFi|Family rooms|Room service|Non-smoking rooms|Pets|Pets are not allowed.|Food &amp; Drink|Breakfast in the room|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Parking options available|Street parking|Services|Daily housekeeping|Private check-in/check-out|24-hour front desk|Room service|General|Air conditioning|Family rooms|Non-smoking rooms,,Hotels,6.0,8.0,26.0,8.8,7.5,7.5,8.3
335,https://www.booking.com/hotel/in/oyo-townhouse-115-patel-nagar.en-gb.html,OYO Townhouse 115 Patel Nagar,5206449,"Main Patel Rd, West Patel Nagar, Shadipur, Delhi",Delhi,"Main Patel Rd, West Patel Nagar, Shadipur, Delhi, 110008 New Delhi, India",28.649635,77.16189,Air conditioning|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|Parking options available|Secured parking|General|Air conditioning|Languages spoken|English|Hindi, 3-star hotel ,Hotels,,,34.0,,,,
336,https://www.booking.com/hotel/in/vrisa.en-gb.html,Hotel Vrisa,867778,"12, Airport Plaza, Durgapura, Tonk Road",Jaipur,"12, Airport Plaza, Durgapura, Tonk Road, 302018 Jaipur, India",26.84363552,75.79463558,Free WiFi|Free parking|Family rooms|Airport shuttle|Restaurant|Room service|Bar|Outdoors|BBQ facilities|Terrace|Pets|Pets are not allowed.|Activities|Live music/performance|Happy hour|Additional charge|Evening entertainment|Additional charge|Entertainment staff|Games room|Food &amp; Drink|Fruits|Bottle of water|Kid-friendly buffet|Special diet menus (on request)|Snack bar|Breakfast in the room|Bar|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is not needed).|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Private check-in/check-out|Concierge service|ATM/cash machine on site|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Entertainment and family services|Babysitting/child services|Cleaning services|Daily housekeeping|Additional charge|Trouser press|Additional charge|Shoeshine|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Business centre|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Safety deposit box|General|Shuttle service|Grocery deliveries|Airport shuttle (additional charge)|Shuttle service (additional charge)|Designated smoking area|Air conditioning|Allergy-free room|Car hire|Packed lunches|Soundproof rooms|Lift|Bridal suite|VIP room facilities|Family rooms|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi, 3-star hotel ,Hotels,18.0,7.9,27.0,7.9,7.6,7.9,8.1
337,https://www.booking.com/hotel/in/oyo-18419-home-cozy-studio-near-mall-road-manali1.en-gb.html,"Cozy 1BR Stay on Mall Road, Manali",4156044,"Home Cozy Studio, Neelpritam Home Stay, Mall Road, Behind SBI Bank, Manali",Manali,"Home Cozy Studio, Neelpritam Home Stay, Mall Road, Behind SBI Bank, Manali, 175131 Manāli, India",32.241506,77.188826,Family rooms|Parking|No parking available.|Internet|No internet access available.|Bedroom|Wardrobe or closet|Bathroom|Free toiletries|Bath or Shower|Private bathroom|Toilet|Media &amp; Technology|Fun for everyone under one roof|Cable Channels|TV|Room Amenities|Extra comfort|Fan|Trash cans|Pets|Pets are not allowed.|Cleaning services|Daily housekeeping|Miscellaneous|Non-smoking throughout|Family rooms|Non-smoking rooms|Safety &amp; security|CCTV in common areas|Languages spoken|English|Hindi,3 stars,Apartments,,,,,,,
338,https://www.booking.com/hotel/in/oasis-house.en-gb.html,Oasis House,4075288,"196, Gandhi Path, Vaishali Nagar, Opposite Utsav Marriage Garden ,Jaipur",Jaipur,"196, Gandhi Path, Vaishali Nagar, Opposite Utsav Marriage Garden ,Jaipur, 302021 Jaipur, India",26.90530347,75.74603795,"Free WiFi|Free parking|Family rooms|Non-smoking rooms|Garden|Outdoors|Outdoor furniture|Garden|Kitchen|Shared kitchen|Pets|Pets are not allowed.|Activities|Badminton equipment|Table tennis|Games room|Food &amp; Drink|Chocolate or cookies|Fruits|Additional charge|Bottle of water|Additional charge|Kid-friendly buffet|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible at a location nearby (reservation is not needed).|Street parking|Secured parking|Transport|Public transport tickets|Additional charge|Reception services|Private check-in/check-out|Luggage storage|Additional charge|Entertainment and family services|Children television networks|Books, DVDs, music for children|Board games/puzzles|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Meeting/banquet facilities|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Safety deposit box|General|Grocery deliveries|Additional charge|Shared lounge/TV area|Air conditioning|Heating|Car hire|Family rooms|Non-smoking rooms|Newspapers|Languages spoken|English|Hindi",,Bed and breakfasts,7.0,9.3,46.0,0.0,0.0,0.0,0.0
